borocode,boroname,countyfips,ntacode,ntaname,shape_area,shape_leng,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AR_1,SHAPE_LEN,19_placeke,19_locatio,19_street_,19_city,19_region,19_date_ra,19_date__1,19_raw_vis,19_raw_v_1,19_conc_ad,19_num,19_street
3.0000000000000000000000000000000,Brooklyn,"047",BK37,Park Slope-Gowanus,42518324.0483999997377395629882812500000,31489.2040701000005356036126613616943,"11238","0",Brooklyn,46664.00000000,29429423.46147940,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s92-hnq,New York Equipment Dealers,996 Atantic Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"3","3","996 Atantic Ave, New York, NY, 11238","996",Atantic Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK37,Park Slope-Gowanus,42518324.0483999997377395629882812500000,31489.2040701000005356036126613616943,"11231","0",Brooklyn,33144.00000000,39379691.79406370,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wc9-8d9,Governors Island Bike Rental,Governors Island,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1205","413","Governors Island, New York, NY, 11231",Governors,Island
3.0000000000000000000000000000000,Brooklyn,"047",BK37,Park Slope-Gowanus,42518324.0483999997377395629882812500000,31489.2040701000005356036126613616943,"11215","0",Brooklyn,63272.00000000,61922821.74616380,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-222@627-wh3-4jv,Park 17,Park 17,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"219","139","Park 17, New York, NY, 11215",Park,"17"
3.0000000000000000000000000000000,Brooklyn,"047",BK37,Park Slope-Gowanus,42518324.0483999997377395629882812500000,31489.2040701000005356036126613616943,"11232","0",Brooklyn,29521.00000000,55879065.15026980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,22m-222@627-wgv-p5f,Li Hing,181 34th St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"557","394","181 34th St, New York, NY, 11232","181",34th St
4.0000000000000000000000000000000,Queens,"081",QN41,Fresh Meadows-Utopia,27774853.9490000009536743164062500000000,22106.4313610999997763428837060928345,"11364","0",Oakland Gardens,33937.00000000,84259665.05296010,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzp-rkz,Saul Weprin Playground,54 38 202 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"462","184","54 38 202 Street, New York, NY, 11364","54",38 202 Street
4.0000000000000000000000000000000,Queens,"081",QN41,Fresh Meadows-Utopia,27774853.9490000009536743164062500000000,22106.4313610999997763428837060928345,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"306","245","Fresh Meadows Park, New York, NY, 11365",Fresh,Meadows Park
4.0000000000000000000000000000000,Queens,"081",QN41,Fresh Meadows-Utopia,27774853.9490000009536743164062500000000,22106.4313610999997763428837060928345,"11366","0",Fresh Meadows,13168.00000000,20358592.75025480,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9q-x5z,Aj Creative Studios,7838 Parsons Blvd Flushing Flr 2 Fresh Meadows,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"10","8","7838 Parsons Blvd Flushing Flr 2 Fresh Meadows, New York, NY, 11366","7838",Parsons Blvd Flushing Flr 2 Fresh Meadows
4.0000000000000000000000000000000,Queens,"081",QN41,Fresh Meadows-Utopia,27774853.9490000009536743164062500000000,22106.4313610999997763428837060928345,"11423","0",Hollis,30243.00000000,45095032.10092420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9y-fzz,Peters Field,Peters Field,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"2129","548","Peters Field, New York, NY, 11423",Peters,Field
4.0000000000000000000000000000000,Queens,"081",QN41,Fresh Meadows-Utopia,27774853.9490000009536743164062500000000,22106.4313610999997763428837060928345,"11432","0",Jamaica,62075.00000000,60177575.63806460,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9q-hh5,P S 131q,172 Street & 84th Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"626","222","172 Street & 84th Avenue, New York, NY, 11432","172",Street & 84th Avenue
4.0000000000000000000000000000000,Queens,"081",QN43,Bellerose,55194891.7709999978542327880859375000000,32084.8854214999992109369486570358276,"11004","0",Glen Oaks,11776.00000000,22606526.91356990,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,,,,,,,,,,,,
4.0000000000000000000000000000000,Queens,"081",QN43,Bellerose,55194891.7709999978542327880859375000000,32084.8854214999992109369486570358276,"11426","0",Bellerose,20050.00000000,49609163.53943050,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-rzp-7h5,Bellerose Deli,24773 Jamaica Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"2","2","24773 Jamaica Ave, New York, NY, 11426","24773",Jamaica Ave
4.0000000000000000000000000000000,Queens,"081",QN43,Bellerose,55194891.7709999978542327880859375000000,32084.8854214999992109369486570358276,"11001","0",Floral Park,3944.00000000,9155180.26276007,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,,,,,,,,,,,,
4.0000000000000000000000000000000,Queens,"081",QN43,Bellerose,55194891.7709999978542327880859375000000,32084.8854214999992109369486570358276,"11427","0",Queens Village,21942.00000000,39435767.41730421,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzr-nbk,Cunningham Park,196 10 Union Turnpike,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"2587","1243","196 10 Union Turnpike, New York, NY, 11427","196",10 Union Turnpike
4.0000000000000000000000000000000,Queens,"081",QN43,Bellerose,55194891.7709999978542327880859375000000,32084.8854214999992109369486570358276,"11428","0",Queens Village,18818.00000000,21927545.49232890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s2c-skf,Hollis Court Malls,Hollis Court Malls,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1177","460","Hollis Court Malls, New York, NY, 11428",Hollis,Court Malls
3.0000000000000000000000000000000,Brooklyn,"047",BK35,Stuyvesant Heights,31407005.0687999986112117767333984375000,28239.0965853999987302813678979873657,"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s96-hbk,Stagg Street Center For Children,0 Stagg Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"65","24","0 Stagg Street, New York, NY, 11206","0",Stagg Street
3.0000000000000000000000000000000,Brooklyn,"047",BK35,Stuyvesant Heights,31407005.0687999986112117767333984375000,28239.0965853999987302813678979873657,"11221","0",Brooklyn,80232.00000000,38580480.43430750,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s8v-j35,Ozogeeks,4 Malcom X Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"44","16","4 Malcom X Blvd, New York, NY, 11221","4",Malcom X Blvd
3.0000000000000000000000000000000,Brooklyn,"047",BK35,Stuyvesant Heights,31407005.0687999986112117767333984375000,28239.0965853999987302813678979873657,"11216","0",Brooklyn,53862.00000000,26478229.26344330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,233-222@627-s92-2p9,Success Academy Charter School Prospect Heights,801 Park Pl 4th Fl,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"6","5","801 Park Pl 4th Fl, New York, NY, 11216","801",Park Pl 4th Fl
3.0000000000000000000000000000000,Brooklyn,"047",BK35,Stuyvesant Heights,31407005.0687999986112117767333984375000,28239.0965853999987302813678979873657,"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s94-tgk,Black Rose Natural Hair Care,Marion St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"373","119","Marion St, New York, NY, 11233",Marion,St
3.0000000000000000000000000000000,Brooklyn,"047",BK90,East Williamsburg,39141060.0712999999523162841796875000000,49188.6200768999988213181495666503906,"11222","0",Brooklyn,36315.00000000,42825293.23670201,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8g-fzz,Hello Party 411,310 Nassau Ave Ate 301,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"55","41","310 Nassau Ave Ate 301, New York, NY, 11222","310",Nassau Ave Ate 301
3.0000000000000000000000000000000,Brooklyn,"047",BK90,East Williamsburg,39141060.0712999999523162841796875000000,49188.6200768999988213181495666503906,"11237","0",Brooklyn,49335.00000000,27425868.17131330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s93-py9,Hotoveli,378 Bleeker St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"495","143","378 Bleeker St, New York, NY, 11237","378",Bleeker St
3.0000000000000000000000000000000,Brooklyn,"047",BK90,East Williamsburg,39141060.0712999999523162841796875000000,49188.6200768999988213181495666503906,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s93-ht9,Nyc Open Space 287,Nyc Open Space 287,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"751","238","Nyc Open Space 287, New York, NY, 11385",Nyc,Open Space 287
3.0000000000000000000000000000000,Brooklyn,"047",BK90,East Williamsburg,39141060.0712999999523162841796875000000,49188.6200768999988213181495666503906,"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s96-hbk,Stagg Street Center For Children,0 Stagg Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"65","24","0 Stagg Street, New York, NY, 11206","0",Stagg Street
3.0000000000000000000000000000000,Brooklyn,"047",BK90,East Williamsburg,39141060.0712999999523162841796875000000,49188.6200768999988213181495666503906,"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s93-wtv,Popeyes Louisiana Kitchen,259 Vandervoot Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"192","109","259 Vandervoot Avenue, New York, NY, 11211","259",Vandervoot Avenue
4.0000000000000000000000000000000,Queens,"081",QN20,Ridgewood,50502645.6931999996304512023925781250000,40605.6646099999998114071786403656006,"11378","0",Maspeth,35473.00000000,66260538.74335290,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s7p-x89,1 Hardwood Floor,60 19 56th Rd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"23","9","60 19 56th Rd, New York, NY, 11378","60",19 56th Rd
4.0000000000000000000000000000000,Queens,"081",QN20,Ridgewood,50502645.6931999996304512023925781250000,40605.6646099999998114071786403656006,"11237","0",Brooklyn,49335.00000000,27425868.17131330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s93-py9,Hotoveli,378 Bleeker St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"495","143","378 Bleeker St, New York, NY, 11237","378",Bleeker St
4.0000000000000000000000000000000,Queens,"081",QN20,Ridgewood,50502645.6931999996304512023925781250000,40605.6646099999998114071786403656006,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s93-ht9,Nyc Open Space 287,Nyc Open Space 287,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"751","238","Nyc Open Space 287, New York, NY, 11385",Nyc,Open Space 287
4.0000000000000000000000000000000,Queens,"081",QN20,Ridgewood,50502645.6931999996304512023925781250000,40605.6646099999998114071786403656006,"11379","0",Middle Village,35428.00000000,57622817.04538180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7r-8n5,P S 128,65 02 70 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1698","371","65 02 70 Street, New York, NY, 11379","65",02 70 Street
1.0000000000000000000000000000000,Manhattan,"061",MN33,East Harlem South,16650737.8395000007003545761108398437500,18625.0426986999991640914231538772583,"10026","0",New York,34313.00000000,11092681.48847460,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22r-223@627-s4s-j9z,Deborah Miller Halstead Property,2169 Frederick Douglass Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"5","4","2169 Frederick Douglass Blvd, New York, NY, 10026","2169",Frederick Douglass Blvd
1.0000000000000000000000000000000,Manhattan,"061",MN33,East Harlem South,16650737.8395000007003545761108398437500,18625.0426986999991640914231538772583,"10029","0",New York,77503.00000000,22963435.67696610,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22d-222@627-s4v-249,Hour Of Deliverance Church,445 E 102nd St Apt 4A,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"139","72","445 E 102nd St Apt 4A, New York, NY, 10029","445",E 102nd St Apt 4A
1.0000000000000000000000000000000,Manhattan,"061",MN33,East Harlem South,16650737.8395000007003545761108398437500,18625.0426986999991640914231538772583,"00083","0",Central Park,25.00000000,38300990.39994300,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,,,,,,,,,,,,
1.0000000000000000000000000000000,Manhattan,"061",MN33,East Harlem South,16650737.8395000007003545761108398437500,18625.0426986999991640914231538772583,"10128","0",New York,55748.00000000,11011681.55682260,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,23b-223@627-s4n-m49,Rizzo's Fine Pizza,1426 Lexington Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"57","28","1426 Lexington Ave, New York, NY, 10128","1426",Lexington Ave
4.0000000000000000000000000000000,Queens,"081",QN18,Rego Park,19941409.9810999967157840728759765625000,26675.1772745999987819232046604156494,"11368","0",Corona,109069.00000000,72489663.28446300,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9c-xdv,Louis Armstrong Playground,Louis Armstrong Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1139","512","Louis Armstrong Playground, New York, NY, 11368",Louis,Armstrong Playground
4.0000000000000000000000000000000,Queens,"081",QN18,Rego Park,19941409.9810999967157840728759765625000,26675.1772745999987819232046604156494,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s93-ht9,Nyc Open Space 287,Nyc Open Space 287,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"751","238","Nyc Open Space 287, New York, NY, 11385",Nyc,Open Space 287
4.0000000000000000000000000000000,Queens,"081",QN18,Rego Park,19941409.9810999967157840728759765625000,26675.1772745999987819232046604156494,"11375","0",Forest Hills,68555.00000000,55587771.83448650,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7v-ct9,Willow Lake Playground,Willow Lake Playground,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1119","555","Willow Lake Playground, New York, NY, 11375",Willow,Lake Playground
4.0000000000000000000000000000000,Queens,"081",QN18,Rego Park,19941409.9810999967157840728759765625000,26675.1772745999987819232046604156494,"11374","0",Rego Park,42755.00000000,25203558.58102220,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7t-s89,Ps 139,93 06 63 Drive,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1245","669","93 06 63 Drive, New York, NY, 11374","93",06 63 Drive
4.0000000000000000000000000000000,Queens,"081",QN18,Rego Park,19941409.9810999967157840728759765625000,26675.1772745999987819232046604156494,"11379","0",Middle Village,35428.00000000,57622817.04538180,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7r-8n5,P S 128,65 02 70 Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1698","371","65 02 70 Street, New York, NY, 11379","65",02 70 Street
4.0000000000000000000000000000000,Queens,"081",QN18,Rego Park,19941409.9810999967157840728759765625000,26675.1772745999987819232046604156494,"11373","0",Elmhurst,101282.00000000,42654860.33720751,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-226@627-s7m-649,Carmona's Dog Grooming,51 33 Goldsmith St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"601","274","51 33 Goldsmith St, New York, NY, 11373","51",33 Goldsmith St
1.0000000000000000000000000000000,Manhattan,"061",MN34,East Harlem North,24495419.8870999999344348907470703125000,30603.2638522000015655066817998886108,"10039","0",New York,24234.00000000,8419027.88460668,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22b-222@627-s6g-33q,Garcia's Tulcingo,2516 Adam Clayton Powell Jr Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"187","80","2516 Adam Clayton Powell Jr Blvd, New York, NY, 10039","2516",Adam Clayton Powell Jr Blvd
1.0000000000000000000000000000000,Manhattan,"061",MN34,East Harlem North,24495419.8870999999344348907470703125000,30603.2638522000015655066817998886108,"10027","0",New York,58639.00000000,24695278.50429020,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22r-222@627-s4w-3h5,Farmers Gourmet Deli,172 W 124th St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"45","29","172 W 124th St, New York, NY, 10027","172",W 124th St
1.0000000000000000000000000000000,Manhattan,"061",MN34,East Harlem North,24495419.8870999999344348907470703125000,30603.2638522000015655066817998886108,"10037","0",New York,16931.00000000,7188980.95342821,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,223-222@627-s6g-5zz,Golden Gate Delicatessen,2210 5th Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"192","143","2210 5th Ave, New York, NY, 10037","2210",5th Ave
1.0000000000000000000000000000000,Manhattan,"061",MN34,East Harlem North,24495419.8870999999344348907470703125000,30603.2638522000015655066817998886108,"10026","0",New York,34313.00000000,11092681.48847460,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22r-223@627-s4s-j9z,Deborah Miller Halstead Property,2169 Frederick Douglass Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"5","4","2169 Frederick Douglass Blvd, New York, NY, 10026","2169",Frederick Douglass Blvd
1.0000000000000000000000000000000,Manhattan,"061",MN34,East Harlem North,24495419.8870999999344348907470703125000,30603.2638522000015655066817998886108,"10035","0",New York,34884.00000000,15445657.33408130,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,235-222@627-s6g-7t9,Jazz Museum,104 E 126th St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"644","226","104 E 126th St, New York, NY, 10035","104",E 126th St
1.0000000000000000000000000000000,Manhattan,"061",MN34,East Harlem North,24495419.8870999999344348907470703125000,30603.2638522000015655066817998886108,"10029","0",New York,77503.00000000,22963435.67696610,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22d-222@627-s4v-249,Hour Of Deliverance Church,445 E 102nd St Apt 4A,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"139","72","445 E 102nd St Apt 4A, New York, NY, 10029","445",E 102nd St Apt 4A
3.0000000000000000000000000000000,Brooklyn,"047",BK77,Bushwick North,25020783.0185999982059001922607421875000,26402.8839603000014903955161571502686,"11237","0",Brooklyn,49335.00000000,27425868.17131330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s93-py9,Hotoveli,378 Bleeker St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"495","143","378 Bleeker St, New York, NY, 11237","378",Bleeker St
3.0000000000000000000000000000000,Brooklyn,"047",BK77,Bushwick North,25020783.0185999982059001922607421875000,26402.8839603000014903955161571502686,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s93-ht9,Nyc Open Space 287,Nyc Open Space 287,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"751","238","Nyc Open Space 287, New York, NY, 11385",Nyc,Open Space 287
3.0000000000000000000000000000000,Brooklyn,"047",BK77,Bushwick North,25020783.0185999982059001922607421875000,26402.8839603000014903955161571502686,"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s96-hbk,Stagg Street Center For Children,0 Stagg Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"65","24","0 Stagg Street, New York, NY, 11206","0",Stagg Street
3.0000000000000000000000000000000,Brooklyn,"047",BK77,Bushwick North,25020783.0185999982059001922607421875000,26402.8839603000014903955161571502686,"11207","0",Brooklyn,93556.00000000,73966260.54106100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s83-zxq,Halal Fried Chicken & Pizza,141 Pennsylvania Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1942","899","141 Pennsylvania Ave, New York, NY, 11207","141",Pennsylvania Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK77,Bushwick North,25020783.0185999982059001922607421875000,26402.8839603000014903955161571502686,"11221","0",Brooklyn,80232.00000000,38580480.43430750,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s8v-j35,Ozogeeks,4 Malcom X Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"44","16","4 Malcom X Blvd, New York, NY, 11221","4",Malcom X Blvd
3.0000000000000000000000000000000,Brooklyn,"047",BK78,Bushwick South,40192390.2145999968051910400390625000000,40778.2982055000029504299163818359375,"11237","0",Brooklyn,49335.00000000,27425868.17131330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s93-py9,Hotoveli,378 Bleeker St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"495","143","378 Bleeker St, New York, NY, 11237","378",Bleeker St
3.0000000000000000000000000000000,Brooklyn,"047",BK78,Bushwick South,40192390.2145999968051910400390625000000,40778.2982055000029504299163818359375,"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s96-hbk,Stagg Street Center For Children,0 Stagg Street,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"65","24","0 Stagg Street, New York, NY, 11206","0",Stagg Street
3.0000000000000000000000000000000,Brooklyn,"047",BK78,Bushwick South,40192390.2145999968051910400390625000000,40778.2982055000029504299163818359375,"11207","0",Brooklyn,93556.00000000,73966260.54106100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s83-zxq,Halal Fried Chicken & Pizza,141 Pennsylvania Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"1942","899","141 Pennsylvania Ave, New York, NY, 11207","141",Pennsylvania Ave
3.0000000000000000000000000000000,Brooklyn,"047",BK78,Bushwick South,40192390.2145999968051910400390625000000,40778.2982055000029504299163818359375,"11221","0",Brooklyn,80232.00000000,38580480.43430750,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s8v-j35,Ozogeeks,4 Malcom X Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"44","16","4 Malcom X Blvd, New York, NY, 11221","4",Malcom X Blvd
3.0000000000000000000000000000000,Brooklyn,"047",BK78,Bushwick South,40192390.2145999968051910400390625000000,40778.2982055000029504299163818359375,"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s94-tgk,Black Rose Natural Hair Care,Marion St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"373","119","Marion St, New York, NY, 11233",Marion,St
3.0000000000000000000000000000000,Brooklyn,"047",BK78,Bushwick South,40192390.2145999968051910400390625000000,40778.2982055000029504299163818359375,"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s93-wtv,Popeyes Louisiana Kitchen,259 Vandervoot Avenue,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"192","109","259 Vandervoot Avenue, New York, NY, 11211","259",Vandervoot Avenue
1.0000000000000000000000000000000,Manhattan,"061",MN11,Central Harlem South,14436192.1821999996900558471679687500000,16619.2959080000000540167093276977539,"10027","0",New York,58639.00000000,24695278.50429020,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22r-222@627-s4w-3h5,Farmers Gourmet Deli,172 W 124th St,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"45","29","172 W 124th St, New York, NY, 10027","172",W 124th St
1.0000000000000000000000000000000,Manhattan,"061",MN11,Central Harlem South,14436192.1821999996900558471679687500000,16619.2959080000000540167093276977539,"10026","0",New York,34313.00000000,11092681.48847460,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22r-223@627-s4s-j9z,Deborah Miller Halstead Property,2169 Frederick Douglass Blvd,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"5","4","2169 Frederick Douglass Blvd, New York, NY, 10026","2169",Frederick Douglass Blvd
1.0000000000000000000000000000000,Manhattan,"061",MN11,Central Harlem South,14436192.1821999996900558471679687500000,16619.2959080000000540167093276977539,"10025","0",New York,96054.00000000,19631043.82252590,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22k-222@627-s4m-brk,Bronx Ice,782 Amsterdam Ave,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"185","140","782 Amsterdam Ave, New York, NY, 10025","782",Amsterdam Ave
1.0000000000000000000000000000000,Manhattan,"061",MN11,Central Harlem South,14436192.1821999996900558471679687500000,16619.2959080000000540167093276977539,"10029","0",New York,77503.00000000,22963435.67696610,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22d-222@627-s4v-249,Hour Of Deliverance Church,445 E 102nd St Apt 4A,New York,NY,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,"139","72","445 E 102nd St Apt 4A, New York, NY, 10029","445",E 102nd St Apt 4A
